time,gsfc_tws,gsfc_minus_res,csr_tws,gsfc_tws_nl,gsfc_minus_res_nl,csr_tws_nl
2023-09-01,-153.38953720275302,-137.40545005618551,-132.8464215657153,-105.07097778587598,-77.86885873193847,-103.59245828817758
2023-10-01,-129.9842294377022,-113.7022114637693,-107.32965028232928,-76.29695626621984,-49.053990576888296,-79.40148859646536
2023-11-01,-115.78638454261475,-99.970051600835,-68.0283679525439,-63.085462819004334,-36.65394600488874,-32.06122863842604
2023-12-01,-106.00894249704987,-90.33471179436333,-68.42831447158441,-51.25291103698982,-25.588460513803877,-41.95622298907707
2024-01-01,-90.58402568424965,-74.81930300319893,-62.8735176386457,-32.3783401507903,-6.623671473048566,-34.90266792370025
2024-02-01,-95.8921999260446,-79.88157503391325,-70.61157962623811,-38.25576180300745,-13.083467197944948,-37.32891310115807
2024-03-01,-106.16007992538711,-89.98128022572249,-57.55738418914041,-52.14530842878291,-27.61250354213916,-27.054914249485787
2024-04-01,-141.23661179165376,-124.34394549950537,-103.74915353527274,-81.52860619476203,-55.48362846361468,-72.16296184944464
2024-05-01,-119.99022906102441,-101.56832722030036,-128.1202480089384,-61.36039338632847,-31.732074963295865,-114.91137669850617
2024-06-01,-127.56456878528456,-108.58477234661194,-105.93032389936367,-78.5540548262101,-47.908429798966,-84.644748891779
2024-07-01,-71.92109596295481,-61.56128837822759,-26.87438761242594,-24.572689544836084,-10.12421389227432,-15.128496841527086
2024-08-01,-80.94752211119125,-72.31237145322295,-23.174040929326868,-36.61839280946836,-23.326275310045975,-11.90005380728953
2024-09-01,-77.12728430315089,-69.38981947601546,-6.32401595079816,-40.26891199318408,-28.119036823720634,7.458959505742066
2024-10-01,-82.55176322311436,-75.97478763243453,1.7114864923031616,-36.27366013360057,-26.136377938299827,9.615783352832082
2024-11-01,-72.8519670020959,-66.5877450719298,-50.78630422690966,-15.779260532135257,-6.847370295058439,-29.435046573296678
2024-12-01,-72.66943145001123,-65.67810359305261,-52.791750520944746,-14.261059352079199,-5.6659876817933945,-23.498146341958062
2025-01-01,-85.41820633369663,-78.59696890110689,-41.78345534713331,-26.751229419245785,-16.5272645401784,-11.07042055446695
2025-02-01,-114.93264148736935,-107.54400826558812,-109.03198133010778,-57.10786325827397,-45.78518355296786,-79.71715779590365
2025-03-01,-121.1268004917413,-113.2649400494053,-84.93259568031874,-58.52129289094594,-46.66037554703994,-42.46821512546555
2025-04-01,-90.41685185097737,-81.89723324146613,-73.29905646713513,-30.26736729869437,-18.080551580705112,-33.64127109819154
2025-05-01,-137.37231824954128,,-113.79288293349889,-77.64487067549072,,-74.11366187145504
2025-06-01,-127.41732538693498,,-62.16395370703584,-74.6260374675056,,-37.209896116486924
2025-07-01,-77.40400917731006,,-69.81574720713495,-30.366625593233408,,-66.35863526235639
2025-08-01,-95.76906817765362,,-70.4403926426493,-50.95624097068408,,-49.94702757838305
2025-09-01,-89.52974464712437,,-71.58281194300388,-43.95348851320717,,-74.21808612900578
2025-10-01,-81.67356365023396,,-56.5449977855544,-33.12704060154853,,-30.846722017933512
2025-11-01,-99.73231675256257,,-72.51534220842926,-45.11018249916397,,-57.703296689445764
2025-12-01,-113.37045923579818,,-74.72785790447588,-62.09392108873324,,-44.07155867081799
2026-01-01,-90.61738623172222,,-86.25185078103695,-34.49631822359187,,-56.31945412774275
2026-02-01,-94.48241819431152,,-85.44203022653626,-39.03505268221657,,-54.11490952859236
2026-03-01,-122.4027236356698,,-114.54635191618691,-65.93409980398275,,-81.45442914050194
2026-04-01,,,-99.71503009815694,,,-54.73860620486743
2026-05-01,,,-101.09029359035547,,,-82.57081633966493
