time,tws_mm,tws_minus_res_mm,reservoir_mm,tws_mm_nlweighted,tws_minus_res_mm_nlweighted,reservoir_mm_nlweighted,tws_mm_paired,tws_mm_nlweighted_paired
2018-10-01,4.746156595695222,6.8151619203436296,-2.3492742762232597,34.39693690329241,44.95991175365197,-10.56297485035955,4.746156595695222,34.39693690329241
2018-11-01,-0.003278208380358981,0.9973866931744414,-0.9588054581869131,33.991238378370255,43.61874139707993,-9.627503018709666,-0.003278208380358981,33.991238378370255
2018-12-01,-5.0697668721477855,-3.3663802277001236,-0.5381918583823425,26.481420113894554,35.07659487383592,-8.595174759941356,-5.0697668721477855,26.481420113894554
2019-01-01,11.64493521334739,14.816532137551269,-1.2070580779279048,50.315766768874184,60.17429858559674,-9.858531816722536,11.64493521334739,50.315766768874184
2019-02-01,18.152726048054493,21.98739859481941,-1.6202730049672593,52.50976196820233,63.21817774554034,-10.708415777338,18.152726048054493,52.50976196820233
2019-03-01,-3.343398500105363,0.833355687534253,-1.8617832629426045,34.43422360781684,45.47478875208996,-11.040565144273108,-3.343398500105363,34.43422360781684
2019-04-01,-48.7766823336573,-42.90527480568307,-2.652325865871813,-14.319927149884368,-2.6266995935487607,-11.693227556335609,-48.7766823336573,-14.319927149884368
2019-05-01,-59.619678378968224,-50.83973891462055,-4.421657904645126,-23.924817326269807,-10.627758360631823,-13.297058965637987,-59.619678378968224,-23.924817326269807
2019-06-01,-58.165186639566926,-48.955067210872514,-5.303144788298157,-19.22894901487438,-4.086342410245362,-15.142606604629016,-58.165186639566926,-19.22894901487438
2019-07-01,-57.647258801523016,-49.89012721716278,-5.575907113795371,-24.227770593945394,-7.973701086687943,-16.25406950725745,-57.647258801523016,-24.227770593945394
2019-08-01,-87.64121844225195,-80.4379237474018,-6.378795169084509,-54.16057787440612,-35.97861742721996,-18.18196044718617,-87.64121844225195,-54.16057787440612
2019-09-01,-64.61768471424332,-59.03655233228499,-5.576598165498532,-28.88253318118993,-16.257105471349874,-12.62542770984006,-64.61768471424332,-28.88253318118993
2019-10-01,-73.8637372364265,-68.36097969630575,-5.502757540120764,-41.8685177339773,-28.305202072365244,-13.563315661612057,-73.8637372364265,-41.8685177339773
2019-11-01,-55.267001553381455,-50.03119278053329,-5.235808772848188,-17.410210434346993,-2.8944748151512223,-14.515735619195773,-55.267001553381455,-17.410210434346993
2019-12-01,-38.96496674177599,-33.57144855512393,-5.393518186652068,0.5965486161831581,15.218562330241575,-14.622013714058415,-38.96496674177599,0.5965486161831581
2020-01-01,-29.886019351864817,-23.674426323592776,-6.211593028272057,11.303552650736435,27.156068101840805,-15.852515451104365,-29.886019351864817,11.303552650736435
2020-02-01,-31.529291766736453,-24.767922242181957,-6.761369524554499,7.772331924252038,25.67410629972974,-17.901774375477697,-31.529291766736453,7.772331924252038
2020-03-01,-64.99221720821131,-57.0758124416003,-7.916404766611054,-27.57876483040694,-9.204849704147152,-18.373915126259792,-64.99221720821131,-27.57876483040694
2020-04-01,-79.50598855195787,-70.04557836817753,-9.460410183780374,-39.02463642987924,-18.574886510986858,-20.449749918892383,-79.50598855195787,-39.02463642987924
2020-05-01,-64.0582482051548,-53.24208115221992,-10.816167052934905,-26.72226384978199,-4.966207518856309,-21.756056330925684,-64.0582482051548,-26.72226384978199
2020-06-01,-40.572828328361744,-30.199517356424966,-10.373310971936792,-5.630062436945749,15.06850865393475,-20.6985710908805,-40.572828328361744,-5.630062436945749
2020-07-01,-61.69780682112179,-51.427255943547664,-10.270550877574157,-28.2986257730376,-6.763927884285255,-21.534697888752344,-61.69780682112179,-28.2986257730376
2020-08-01,-53.17904203928665,-45.157869513193596,-8.02117252609306,-17.919502217834932,-4.166612037860644,-13.752890179974292,-53.17904203928665,-17.919502217834932
2020-09-01,-55.784515543432555,-47.90653961158648,-7.877975931846086,-22.801984904161266,-9.252099275717908,-13.549885628443361,-55.784515543432555,-22.801984904161266
2020-10-01,-50.03086862887185,-42.759033578438235,-7.271835050433608,-12.871385080787022,-1.1263468834286143,-11.745038197358411,-50.03086862887185,-12.871385080787022
2020-11-01,-27.94935058777697,-20.2339829557753,-7.715367632001668,15.183157071184242,27.581496867413282,-12.39833979622904,-27.94935058777697,15.183157071184242
2020-12-01,-52.55812213092988,-44.33134134921616,-8.226780781713739,-5.521650113295375,7.562399102900801,-13.084049216196176,-52.55812213092988,-5.521650113295375
2021-01-01,-57.46301526503197,-48.288942884130975,-9.174072380901023,-8.38571354416038,6.044337872604651,-14.430051416765034,-57.46301526503197,-8.38571354416038
2021-02-01,-94.45992664359883,-84.60633962383983,-9.853587019759042,-41.8227440977189,-21.955729199995368,-19.86701489772355,-94.45992664359883,-41.8227440977189
2021-03-01,-75.99068294812358,-65.3289056118743,-10.661777336249296,-24.94289389233227,-3.900708043984911,-21.04218584834736,-75.99068294812358,-24.94289389233227
2021-04-01,-67.93633890863265,-56.08787077361749,-11.848468135015185,-19.516333811952936,3.1093199209574705,-22.625653732910408,-67.93633890863265,-19.516333811952936
2021-05-01,-56.23683534365422,-43.44469021314436,-12.792145130509878,-9.897780813368637,13.329570668111206,-23.227351481479843,-56.23683534365422,-9.897780813368637
2021-06-01,-67.68979279715056,-55.11375356652737,-12.576039230623236,-19.09846927082999,3.2966816774496293,-22.395150948279625,-67.68979279715056,-19.09846927082999
2021-07-01,-45.365036999131874,-34.211702274393296,-11.153334724738597,-5.486615360323271,16.101102827373087,-21.587718187696357,-45.365036999131874,-5.486615360323271
2021-08-01,-33.5069261343402,-22.4565011603205,-11.050424974019696,5.070286879186777,26.185202926735244,-21.11491604754847,-33.5069261343402,5.070286879186777
2021-09-01,-38.01961615316482,-27.140953780524697,-10.878662372640134,-5.05310272606574,17.288363807781327,-22.341466533847065,-38.01961615316482,-5.05310272606574
2021-10-01,-22.563155023997176,-12.524515470677997,-10.038639553319172,7.461437339819033,30.23769475033652,-22.77625741051748,-22.563155023997176,7.461437339819033
2021-11-01,-56.195979290129436,-46.18013253573411,-10.015846754395366,-16.12072780794802,6.174794408363818,-22.29552221631184,-56.195979290129436,-16.12072780794802
2021-12-01,-70.68211483730069,-60.458407008676495,-10.223707828624208,-28.307807149971726,-5.936956953849309,-22.370850196122422,-70.68211483730069,-28.307807149971726
2022-01-01,-47.36336040293984,-36.403551575283444,-10.959808827656408,-4.617521708530262,18.506292417343715,-23.123814125873967,-47.36336040293984,-4.617521708530262
2022-02-01,-60.20956158898336,-48.78589005594596,-11.423671533037437,-17.875057569810064,5.608143132816777,-23.483200702626846,-60.20956158898336,-17.875057569810064
2022-03-01,-67.35380045629861,-55.43219238783963,-11.921608068459053,-24.030922194202407,-0.24896968865676503,-23.78195250554564,-67.35380045629861,-24.030922194202407
2022-04-01,-80.50489588291354,-67.49839890011893,-13.006496982794653,-36.60456219137891,-12.00469611590212,-24.599866075476793,-80.50489588291354,-36.60456219137891
2022-05-01,-95.7550834164081,-81.91002773013122,-13.845055686276947,-50.67571898716526,-25.183377515723624,-25.492341471441637,-95.7550834164081,-50.67571898716526
2022-06-01,-107.33608993688271,-92.514860340665,-14.821229596217753,-61.78871764452252,-35.09141997307175,-26.697297671450777,-107.33608993688271,-61.78871764452252
2022-07-01,-107.48889175330156,-92.04616844980085,-15.442723303500745,-64.34816827624904,-36.182289676150965,-28.165878600098083,-107.48889175330156,-64.34816827624904
2022-08-01,-78.74495106972594,-62.752200844088556,-15.992750225637403,-40.48164781027832,-11.535241407516937,-28.946406402761394,-78.74495106972594,-40.48164781027832
2022-09-01,-41.49340157208005,-29.116210073643042,-12.377191498437051,2.769320272395703,24.374037924478806,-21.604717652083096,-41.49340157208005,2.769320272395703
2022-10-01,-78.0668921152748,-67.1149861332508,-10.951905982024035,-35.47014095387766,-14.586386991792008,-20.883753962085652,-78.0668921152748,-35.47014095387766
2022-11-01,-85.72686534437413,-75.01164279210718,-10.715222552266988,-39.009375271818755,-17.99063373535956,-21.018741536459196,-85.72686534437413,-39.009375271818755
2022-12-01,-69.94478299338964,-59.22630053787907,-10.718482455510618,-21.638569808064176,1.343153210796126,-22.981723018860308,-69.94478299338964,-21.638569808064176
2023-01-01,-67.90689439571119,-56.735771034673505,-11.17112336103771,-19.182294117069354,4.540353639560803,-23.722647756630156,-67.90689439571119,-19.182294117069354
2023-02-01,-69.03889294733864,-57.135323972583656,-11.903568974754984,-16.515460925919324,8.06615062928075,-24.581611555200084,-69.03889294733864,-16.515460925919324
2023-03-01,-75.7649371036128,-62.93783070834964,-12.827106395263185,-21.559630168483707,4.171527324746828,-25.73115749323054,-75.7649371036128,-21.559630168483707
2023-04-01,-84.98279582122923,,-6.161506741774624,-33.13557564211465,-7.849654809752878,-25.385942569417324,,-33.13557564211465
2023-05-01,-89.54735644571036,-75.38564584437752,-14.161710601332883,-39.14626830062461,-15.477455419012033,-23.668812881612585,-89.54735644571036,-39.14626830062461
2023-06-01,-110.21136598310235,-96.44043339656108,-13.77093258654129,-60.436312924498225,-37.48887378792413,-22.947439136574094,-110.21136598310235,-60.436312924498225
2023-07-01,-126.17927483268467,-111.49400360929181,-14.685271223392911,-78.13488812649639,-53.53009024132202,-24.60479788517438,-126.17927483268467,-78.13488812649639
2023-08-01,-144.3386818259923,-128.85589818271487,-15.482783643277502,-96.02816186405276,-69.7524081103033,-26.27575375374946,-144.3386818259923,-96.02816186405276
2023-09-01,-153.389537202753,-137.40545005618551,-15.984087146567568,-105.07097778587594,-77.86885873193849,-27.202119053937484,-153.389537202753,-105.07097778587594
2023-10-01,-129.9842294377021,-113.7022114637693,-16.28201797393288,-76.29695626621985,-49.0539905768883,-27.242965689331555,-129.9842294377021,-76.29695626621985
2023-11-01,-115.7863845426147,-99.970051600835,-15.816332941779791,-63.08546281900433,-36.653946004888745,-26.431516814115597,-115.7863845426147,-63.08546281900433
2023-12-01,-106.0089424970498,-90.33471179436333,-15.674230702686547,-51.25291103698982,-25.58846051380389,-25.66445052318595,-106.0089424970498,-51.25291103698982
2024-01-01,-90.58402568424962,-74.81930300319893,-15.764722681050756,-32.378340150790294,-6.623671473048568,-25.75466867774173,-90.58402568424962,-32.378340150790294
2024-02-01,-95.89219992604458,-79.88157503391325,-16.01062489213136,-38.25576180300744,-13.083467197944953,-25.172294605062493,-95.89219992604458,-38.25576180300744
2024-03-01,-106.16007992538707,-89.98128022572249,-16.178799699664605,-52.145308428782904,-27.612503542139162,-24.532804886643753,-106.16007992538707,-52.145308428782904
2024-04-01,-141.2366117916537,-124.34394549950537,-16.892666292148398,-81.52860619476205,-55.48362846361467,-26.044977731147384,-141.2366117916537,-81.52860619476205
2024-05-01,-119.99022906102432,-101.56832722030036,-18.421901840724015,-61.360393386328475,-31.73207496329587,-29.62831842303262,-119.99022906102432,-61.360393386328475
2024-06-01,-127.56456878528451,-108.58477234661194,-18.979796438672636,-78.5540548262101,-47.90842979896601,-30.645625027244087,-127.56456878528451,-78.5540548262101
2024-07-01,-71.9210959629548,-61.56128837822759,-10.359807584727209,-24.572689544836095,-10.124213892274325,-14.448475652561772,-71.9210959629548,-24.572689544836095
2024-08-01,-80.9475221111912,-72.31237145322295,-8.635150657968275,-36.618392809468354,-23.326275310045972,-13.292117499422375,-80.9475221111912,-36.618392809468354
2024-09-01,-77.12728430315084,-69.38981947601546,-7.737464827135403,-40.26891199318409,-28.119036823720638,-12.14987516946345,-77.12728430315084,-40.26891199318409
2024-10-01,-82.55176322311432,-75.97478763243453,-6.576975590679836,-36.273660133600565,-26.136377938299834,-10.137282195300742,-82.55176322311432,-36.273660133600565
2024-11-01,-72.85196700209586,-66.5877450719298,-6.264221930166073,-15.779260532135263,-6.847370295058441,-8.931890237076825,-72.85196700209586,-15.779260532135263
2024-12-01,-72.66943145001123,-65.67810359305261,-6.991327856958647,-14.261059352079199,-5.6659876817934,-8.5950716702858,-72.66943145001123,-14.261059352079199
2025-01-01,-85.4182063336966,-78.59696890110689,-6.821237432589724,-26.751229419245778,-16.527264540178408,-10.223964879067383,-85.4182063336966,-26.751229419245778
2025-02-01,-114.9326414873693,-107.54400826558812,-7.3886332217812205,-57.10786325827397,-45.78518355296788,-11.322679705306108,-114.9326414873693,-57.10786325827397
2025-03-01,-121.12680049174125,-113.2649400494053,-7.861860442336001,-58.52129289094592,-46.660375547039976,-11.860917343905976,-121.12680049174125,-58.52129289094592
2025-04-01,-90.41685185097734,-81.89723324146613,-8.519618609511243,-30.267367298694374,-18.080551580705116,-12.186815717989264,-90.41685185097734,-30.267367298694374
2025-05-01,-137.3723182495412,,-3.0002374240803955,-77.64487067549071,,-9.762786799247747,,
2025-06-01,-127.41732538693489,,-3.000997872128788,-74.62603746750561,,-9.765261300801782,,
2025-07-01,-77.40400917731007,,-2.9620455309712956,-30.366625593233408,,-9.638510198039068,,
2025-08-01,-95.76906817765358,,-2.997385182228656,-50.95624097068408,,-9.753505590742403,,
2025-09-01,-89.52974464712429,,-3.022013391009884,-43.95348851320717,,-9.833645898855583,,
2025-10-01,-81.67356365023387,,-3.0177095417752784,-33.12704060154853,,-9.819641153045692,,
2025-11-01,-99.7323167525625,,-3.08551016649105,-45.110182499163955,,-10.040264707249499,,
2025-12-01,-113.37045923579811,,-3.01777445481036,-62.09392108873323,,-9.819852380369543,,
2026-01-01,-90.6173862317222,,-2.926667525658597,-34.496318223591864,,-9.523390001057857,,
2026-02-01,-94.48241819431148,,-2.88366786402343,-39.03505268221657,,-9.383468898276266,,
2026-03-01,-122.40272363566976,,-2.8685936284570244,-65.93409980398275,,-9.334417264290478,,
