mascon,year,all_field_km2,ag_km2,crop_km2,irr_km2,irr_crop_km2,mascon_km2,all_field_frac_pct,ag_frac_pct,crop_frac_pct,irr_frac_pct,irr_crop_frac_pct
7,2021,1949.899931409864,1792.098749334727,1579.8658835166302,1792.0720666361967,1579.8392008181,12392.33,15.734732140040363,14.461354316215973,12.748739611651967,14.4611389999798,12.748524295415791
7,2022,1967.8898209749914,1800.146173751451,1512.9126859010871,1732.45703786376,1445.223550013396,12392.33,15.8799016889882,14.526293067981976,12.208460280682385,13.980075077598482,11.662242290298886
7,2023,1971.3299760339714,1812.2562315159598,1650.1935388996142,1746.6592213380682,1584.5965287217223,12392.33,15.907662046071817,14.62401527005785,13.316249154917712,14.094679703801207,12.78691358866107
8,2014,311.8080268740351,159.35891664305544,143.47331317135735,159.35891664305544,143.47331317135735,12392.33,2.516137214503125,1.2859479746186184,1.157758978104661,1.2859479746186184,1.157758978104661
8,2016,341.0440287378787,188.3224989133197,161.7271617376099,188.3224989133197,161.7271617376099,12392.33,2.752057351102486,1.5196698192617506,1.305058546194379,1.5196698192617506,1.305058546194379
8,2018,355.89049827564065,206.10873953629806,179.06558678118188,204.29703384768675,177.25388109257057,12392.33,2.871861048532767,1.6631960215415347,1.444971097293099,1.6485764488815804,1.4303515246331444
8,2019,393.4435658968799,236.44385132538923,205.47871015900668,236.44385132538923,205.47871015900668,12392.33,3.1748958097216575,1.9079854339368725,1.6581119947500325,1.9079854339368725,1.6581119947500325
8,2020,418.97514114195064,259.8865564344763,230.65609049506787,259.8865564344763,230.65609049506787,12392.33,3.3809230479010055,2.0971565188667207,1.8612810544511635,2.0971565188667207,1.8612810544511635
8,2021,422.98042659367076,265.7308492370137,230.48376850579655,265.7308492370137,230.48376850579655,12392.33,3.4132437289329025,2.1443170835267757,1.8598905008646198,2.1443170835267757,1.8598905008646198
8,2022,429.2259635982615,270.5058600769256,250.10086990229533,256.21062986813564,235.80563969350538,12392.33,3.463642136694726,2.1828490693592375,2.0181908479058848,2.0674936018338412,1.9028353803804885
8,2023,411.2038073733471,272.0818920866724,255.56587881921615,259.3339636545361,242.81795038707986,12392.33,3.318212211693419,2.1955668714977117,2.062290778402578,2.092697367279084,1.9594212741839498
9,2014,534.9841829846249,362.2816186406262,337.8262291725542,362.2816186406262,337.8262291725542,12393.11,4.316787174362407,2.923250246634027,2.7259197180736243,2.923250246634027,2.7259197180736243
9,2016,548.9015651128461,379.54384347320206,354.09384429232205,379.54384347320206,354.09384429232205,12393.11,4.429086525600484,3.062539132414721,2.857183098450042,3.062539132414721,2.857183098450042
