mascon_id,lat_center,lon_center,country_of_center,area_km2,frac_area_arabian_peninsula,trend_cm_per_yr,trend_p_value,trend_leakage_uncert_cm_per_yr,leakage_2sigma_cm,noise_sd_cm,trend_grace_only_cm_per_yr,trend_gracefo_only_cm_per_yr,intermission_step_cm,intermission_step_p,chirps_mean_annual_precip_mm,chirps_annual_cv,precip_adjusted_trend_cm_per_yr,fraction_unexplained_by_precip,variance_snr,residual_over_noise_sd,residual_lag1_autocorr,annual_amplitude_cm,n_months_observed,significant_decline,trend_exceeds_leakage_uncert,precip_control_passed,is_candidate,depletion_2002_2026_cm,volume_km3_per_yr
9220,29.0,39.554140099999984,Saudi Arabia,12406.28,1.0,-1.801215406757569,1.0247974227976112e-90,0.6185701992047732,1.3577648515939214,0.7442027236894883,-1.778228672805391,-2.1188650234087416,0.3860986297186402,0.3424057732181215,114.38616302223087,0.3513630602644549,-1.8052621665289807,1.0022466828543826,297.3009943428241,2.091162685514247,0.4291237244956148,1.3005636387533297,254,True,True,True,True,-43.08507252964105,-0.22346382676548296
9159,30.0,38.77813499999999,Saudi Arabia,12401.62,1.0,-1.7872176434787246,9.361682930039724e-66,0.6425106834718392,1.3700115138210889,0.7919713512106505,-1.7507487033113227,-2.3681033855907665,0.7604633751095258,0.0946070706852307,107.2946984699835,0.3346374969175401,-1.7857857784888918,0.9991988300948922,259.31454499658054,2.2024943207592265,0.5279504324536002,1.3035694350646534,254,True,True,True,True,-42.7502460320111,-0.2216439407171862
9227,28.0,40.315457400000014,Saudi Arabia,12407.1,1.0,-1.7784491086473202,1.2957225911788724e-107,0.5752216770249766,1.2430786650613297,0.7215296415032133,-1.77283361034819,-1.8848659246712112,0.1802093103541315,0.6330579136633979,108.49125775765668,0.2954754472816579,-1.7803130459687415,1.001048068967708,307.9519974616925,2.000596735177647,0.3707562419875687,1.3941002508040186,254,True,True,True,True,-42.5405026788439,-0.2206539593589817
9229,28.0,42.5867508,Saudi Arabia,12407.1,1.0,-1.7745862859134796,6.929346224418749e-91,0.6236143671186166,1.4826163122714884,0.7570469293135934,-1.7791252609150754,-1.950877343627841,0.4808426039091959,0.2262119284194104,112.91997927333188,0.3158153113228073,-1.7773744543252714,1.0015711653098665,278.42658671376665,2.009649777170443,0.4297642656915783,1.3411301392040222,254,True,True,True,True,-42.448103959050435,-0.22017469507957133
9256,25.0,43.6196319,Saudi Arabia,12387.25,1.0,-1.7584870845037217,3.975173594011844e-127,0.7283925732524664,0.9539902308386295,0.729432792629052,-1.8101913146208224,-1.6229776624250485,0.4859828632689419,0.1304223981403335,135.35307143659642,0.3664933544552364,-1.7420277043171577,0.990640033508572,292.620195446942,1.6881397377059866,0.326493536600526,1.0095747158564077,254,True,True,True,True,-42.06301106132903,-0.21782819137518725
9160,29.0,37.2611465,Saudi Arabia,12406.28,1.0,-1.733814277367227,1.331411826734307e-110,0.6054096664347705,1.3837977967957849,0.8438050665922306,-1.7182896457841617,-1.927378179430874,0.1943972007935484,0.6313633670922056,66.09416051812588,0.2278478467216367,-1.732400785228628,0.9991847499717528,214.09000168153136,1.8362186791814692,0.3406152566745674,0.5549158171158888,254,True,True,True,True,-41.47283751462407,-0.21510185393015482
9257,25.0,44.72392640000001,Saudi Arabia,12387.25,1.0,-1.6745785190155078,6.010475253005137e-113,0.673100467804162,0.9394689711565908,0.6979974148447193,-1.7502993346838174,-1.5216475759358827,0.8032252921777286,0.0143481453958459,133.4717853788364,0.2955563377260126,-1.6439396237238757,0.9817035182622282,290.1693402278904,1.807905253241844,0.3639629709392228,0.9598705301363344,254,True,True,True,True,-40.05591817485095,-0.20743422759674848
9221,29.0,40.700636900000006,Saudi Arabia,12406.28,1.0,-1.6297547223061364,3.4532012668857706e-74,0.4665269044821388,1.3962916306326751,0.7127563804610815,-1.6017442599026916,-2.028579876847704,0.5086354664522769,0.2220628003864118,104.0681656442272,0.3146943476706789,-1.635775908585687,1.0036945352556064,267.04238009513085,2.237834421327551,0.4841583309882838,1.6135080288779078,254,True,True,True,True,-38.983732957562786,-0.2021919341625217
9226,28.0,39.17981069999999,Saudi Arabia,12407.1,1.0,-1.6141359572378091,3.434436512412729e-110,0.4222659746796696,1.2364830518932708,0.7435379326855959,-1.605364285441898,-1.7048711060166366,0.083101252641684,0.8233558915822711,122.67122233679488,0.2398458230382659,-1.6134557415922504,0.9995785883819088,238.79540819687804,1.914324661504669,0.34485742990581,0.7878090670022821,254,True,True,True,True,-38.6101320971284,-0.2002674623504522
9255,25.0,42.51533739999999,Saudi Arabia,12387.25,1.0,-1.5925431009432145,2.1390940926161545e-137,0.5662866026857027,0.9943626692669414,0.7718928204752169,-1.6346677172871031,-1.5105825668709625,0.4640704074309698,0.1491844581504494,125.36325012561672,0.3583010674228643,-1.582670496453655,0.9938007301129168,214.659247970986,1.5969637873585354,0.2730013571835417,1.0131600201452924,254,True,True,True,True,-38.09363097456169,-0.19727229527158835
9155,31.0,37.98701299999999,Saudi Arabia,12393.06,0.8554131293517118,-1.5515487982602334,2.7970686570113726e-48,0.4488660476985388,1.3514928088451477,0.8183575042273313,-1.517326041294287,-2.2662681955665,1.0899604102910097,0.0254349696021339,98.217326052053,0.1685012072260059,-1.55012450385268,0.9990820176528444,185.1060786692321,2.290246609720965,0.595039858783812,1.546761911794979,254,True,True,True,True,-37.11304725438479,-0.1922843734976697
