mascon_id,lat_center,lon_center,country_of_center,area_km2,frac_area_arabian_peninsula,trend_cm_per_yr,trend_p_value,trend_leakage_uncert_cm_per_yr,leakage_2sigma_cm,noise_sd_cm,trend_grace_only_cm_per_yr,trend_gracefo_only_cm_per_yr,intermission_step_cm,intermission_step_p,chirps_mean_annual_precip_mm,chirps_annual_cv,precip_adjusted_trend_cm_per_yr,fraction_unexplained_by_precip,variance_snr,residual_over_noise_sd,residual_lag1_autocorr,annual_amplitude_cm,n_months_observed,significant_decline,trend_exceeds_leakage_uncert,precip_control_passed,is_candidate
9196,15.0,43.9655172,Yemen,12376.79,1.0,-0.0817560010087997,0.006372536463449,0.1385064348537365,1.0073928117483224,0.8228009642277528,-0.3525493099468484,0.297333706506852,3.1900802501925574,4.301475048537532e-12,264.46240650489926,0.3497014296994967,-0.0632860791309217,0.7740848176283721,8.576902921116211,2.244960977343772,0.5221355726382212,2.3877831609548075,254,True,False,True,False
9197,15.0,45.0,Yemen,12376.79,1.0,-0.1579005577813035,2.1655155948049836e-08,0.1772677727162326,0.946627570275712,0.7930517514208321,-0.3988508730722723,0.1063435451385672,3.001584571112126,4.486297761174551e-12,177.1263413876295,0.4017006797827469,-0.1481084767542503,0.9379857730419452,8.954994378389962,2.193256795382095,0.4699415938675943,2.0743140154474835,254,True,False,True,False
9198,15.0,46.034482800000006,Yemen,12376.79,1.0,-0.15958987769721,3.870629801534296e-10,0.1578618687413194,0.9284997639461792,0.7733679153531187,-0.3751199118882105,0.0293272404373454,2.7959870254924013,2.473379466879537e-11,124.37982375423115,0.2609272961640564,-0.1544444932535361,0.9677587042617066,7.6451746767255635,2.1651113724737,0.413674249597329,1.5777679724124312,254,True,True,True,True
9199,15.0,47.06896549999999,Yemen,12376.79,1.0,-0.1290066058132228,1.944887593556536e-08,0.1262550346535064,0.9365686441328358,0.7771599365498112,-0.3342393576803534,0.083635419822629,2.609285748794685,1.8531024524403595e-10,106.00642401725054,0.1502876368072125,-0.1175640038694937,0.911302201374898,6.03983639079933,2.0977660391418618,0.3723858425309354,1.3313470994262022,254,True,True,True,True
9200,15.0,48.1034483,Yemen,12376.79,1.0,-0.1041312235565907,5.238889381541463e-06,0.114735151613679,1.032956966731148,0.7939094251061835,-0.3096488071986305,0.1751781004124905,2.492581496613393,2.4239615028579128e-09,97.81559045116109,0.149238882324848,-0.1037446208422012,0.9962873506986176,5.779976374152941,2.0849625995960763,0.376814069034571,1.488826707103597,254,True,False,True,False
9201,15.0,49.13793100000001,Yemen,12376.79,0.924391737257424,-0.103775913178032,1.712334738165751e-05,0.1250945073798956,1.108034419571233,0.7970387510187988,-0.3024546340238581,0.259865144590476,2.223551123067216,2.019875642989503e-07,64.6383494666467,0.1866632990159501,-0.0944775260610387,0.9103993707957884,6.3045074507666685,2.10867811074753,0.4108749371938686,1.6760588049970735,254,True,False,True,False
9202,15.0,50.172413800000015,Yemen,12376.79,0.6045121469977995,-0.088982308152048,0.0004074857575786,0.124213632568717,1.2206165508204183,0.8406006649620518,-0.2770598904433827,0.3329331059557032,1.9501600461690525,1.4686906298517289e-05,62.09694291775426,0.1651828247058594,-0.0705777396866467,0.7931659804334077,5.992965598159945,2.086041050431281,0.4223420036393164,1.7965212915717508,254,True,False,True,False
9203,15.0,51.20689659999999,(offshore/unassigned),12376.79,0.2954506042161224,-0.0294626155984774,0.2655597156109661,0.0768392480076655,1.60570457858815,0.9968318939445608,-0.2130076145333082,0.4128517518763378,1.8572505765681468,0.000240166072531,82.99591870357591,0.1165100325540233,-0.0097749446664888,0.3317745036524875,4.582465333801057,1.9662679575649964,0.3961674439160152,1.907726697585801,254,False,False,False,False
9204,14.0,43.8395415,Yemen,12397.86,1.0,-0.0127112224106338,0.6814888540484557,0.2079109235922349,1.0356037722286702,0.8373182187052608,-0.2813620489628511,0.3511595189350417,3.192212156303753,1.6754148981856318e-11,301.5291496614615,0.2110376863492433,0.0189973655063656,-1.4945348993715202,8.654792551929702,2.26554296814666,0.5442952486839081,2.537180522198468,254,False,False,False,False
9205,14.0,44.87106019999999,Yemen,12397.86,1.0,-0.150576123782586,5.192718271507076e-07,0.2701907799652248,1.0221603499038334,0.8140485403901325,-0.3960821856550178,0.1196664356523067,3.0610466529400435,1.4143179292888264e-11,185.35552955543,0.2388220598172327,-0.1268262582660802,0.8422733636655587,10.515199865311184,2.227143781363853,0.4954722442076513,2.614964590384825,254,True,False,True,False
